Time,Te,Ghs,Dfs,Ws,Wd,RH
2929,6.39,322.2,51.99,0.57,204.95,80.14
2930,6.97,346.55,51.81,0.59,158.75,76.86
2931,7.63,363.35,54.17,0.62,229.25,74.86
2932,8.1,387,58.22,0.6,216.9,73.29
2933,8.18,413.3,68.12,0.59,208.45,72.59
2934,8.52,431.25,85.26,0.43,156.15,70.43
2935,9.13,447.75,95.9,0.33,117.8,68.68
2936,9.47,464.55,95.3,0.57,198.4,69.09
2937,9.78,478.8,88.85,0.71,218.75,67.19
2938,10.04,488.5,85.55,0.76,228.95,65.17
2939,10.03,499.15,83.02,0.68,231.65,62.74
2940,10.45,512.1,77.33,0.55,180.05,61.35
2941,10.94,526.8,75.75,0.56,218.05,60.64
2942,10.92,546.35,75.31,0.72,302.85,60.6
2943,10.9,559.65,74.51,0.75,175.17,60.41
2944,11.08,568.9,74.5,0.69,33.14,59.53
2945,11.35,579.35,73.94,0.62,74.07,59.13
2946,12.27,592.35,74.52,0.45,217.9,56.39
2947,12.77,592.2,78.65,0.75,166.74,55.24
2948,12.33,604.55,84.45,1.14,149.95,57.08
2949,12.54,625.7,100.1,0.98,253.7,58.02
2950,13.35,629.65,114.75,0.67,217.15,56.54
2951,13.71,651.8,125.05,0.87,109.68,57.16
2952,13.66,630.05,138.95,0.97,25.86,58.69
2953,13.8,565.75,158.2,0.91,139.98,58.96
2954,13.59,542.45,178.8,1.38,285.7,60.96
2955,13.58,545.75,196.8,1.5,336.25,61.02
2956,13.84,568.6,208.55,1.7,327.55,59.26
2957,13.8,535.85,213.75,1.74,325,59.36
2958,14.05,501.75,237.85,1.3,325.8,59.6
2959,14.31,510.35,239.95,1.43,239.3,59
2960,14.54,484.7,214.55,1.61,221.2,59.69
2961,14.64,476.4,218.55,1.78,308.85,59.74
2962,14.61,496.05,241.8,1.91,310.85,58.49
2963,14.89,481.45,269.25,1.7,281.75,57.78
2964,14.95,383,285.25,1.93,304.25,58.76
2965,14.76,288.1,269.3,1.98,335.3,60.57
2966,14.85,308.05,245.7,1.31,334.15,59.68
2967,15.04,325.1,246.15,1.35,162.32,59.16
2968,15.1,375.3,245.05,2.17,176.23,59.52
2969,15.22,432,230.7,2.56,176.15,59.9
2970,15.03,320.2,217.55,2.74,139,60.65
2971,14.58,241.05,217.3,3.08,304.4,61.01
2972,14.64,325.25,242.1,2.67,290.25,59.31
2973,15,340,245.7,2.46,134.93,57.6
2974,15.16,300.9,246.6,2.47,143.58,56.81
2975,15.15,321.15,246.35,2.83,265,56.8
2976,15.22,318.35,220.95,2.64,263.8,56.19
2977,15.23,284.75,197.75,2.15,227.75,56.34
2978,15.09,255.8,185.05,2.1,222.7,58.43
2979,14.97,232.75,176.1,2.21,262.95,59.54
2980,14.71,191.15,153.4,2.47,286.95,61.11
2981,14.51,164.95,137.95,2.3,300.6,62.5
2982,14.32,149.45,130.5,2.63,302.75,63.2
2983,14.07,125.25,114.95,2.77,312.3,63.73
2984,13.95,106.35,102.7,2.5,299.95,63.91
2985,13.9,98.8,96.4,2.12,296.3,63.76
2986,13.9,91.2,88.45,1.46,288.7,63.71
2987,13.84,85.15,82.5,1.73,256.6,63.9
2988,13.76,83.1,80.27,2.2,252.05,64.03
2989,13.77,92.25,79.66,1.67,257.35,63.37
2990,13.87,91.85,75.15,1.37,262.4,63.17
2991,13.94,71.56,60.51,1.25,261.45,64
2992,13.81,48.77,42.19,1.23,240.45,64.89
2993,13.54,30.36,27.82,1.22,226.5,66.17
2994,13.27,17.76,16.59,1.08,232.55,68.17
2995,12.85,7.51,7.01,1.37,215.7,70.5
2996,12.44,2.29,1.93,1.74,192.3,72.21
2997,12.12,0.8,0.46,1.77,200.05,73.51
2998,11.8,0.5,0.17,1.77,209.6,75.44
2999,11.56,0.47,0.17,1.73,176.8,76.82
3000,11.45,0.46,0.17,1.47,214.55,76.9
3001,11.34,0.46,0.17,1.2,273.15,77.43
3002,11.02,0.45,0.17,1.29,263.05,78.64
3003,10.77,0.45,0.17,1.32,251.5,79.42
3004,10.42,0.44,0.17,0.74,291.95,81
3005,9.82,0.42,0.17,0.3,263.6,83.8
3006,9.29,0.4,0.17,0.66,183.2,85.65
3007,8.95,0.38,0.17,0.82,176.85,87
3008,8.45,0.36,0.17,0.81,135.65,88
3009,8.16,0.35,0.17,0.98,114.5,87.75
3010,8.3,0.36,0.17,0.71,139.6,87.8
3011,8.01,0.35,0.17,0.83,132.3,88.65
3012,7.69,0.35,0.17,1.1,125.15,89.55
3013,7.49,0.35,0.17,1.24,140.95,90.4
3014,7.24,0.35,0.17,0.95,150.75,91.1
3015,6.98,0.35,0.17,0.91,170.3,92.1
3016,6.95,0.35,0.17,1.12,155.5,90.8
3017,7.01,0.35,0.17,0.95,138.5,89.65
3018,6.89,0.36,0.17,0.86,154,90
3019,6.87,0.35,0.17,0.66,171.75,89.4
3020,6.9,0.35,0.17,0.82,161.25,88.15
3021,6.97,0.35,0.17,1.14,95.79,88.2
3022,6.88,0.35,0.17,0.96,111.73,89.45
3023,6.75,0.36,0.17,0.7,105.86,89.6
3024,6.32,0.37,0.17,0.94,58.61,90.7
3025,5.78,0.36,0.17,1.05,82.31,91.65
3026,5.51,0.36,0.17,0.91,87.8,92.9
3027,5.39,0.36,0.17,1.01,108.85,93.9
3028,5.29,0.35,0.17,1.27,129.6,94
3029,5.1,0.35,0.17,1.13,92.43,94.35
3030,5.04,0.35,0.17,0.82,68.83,94.35
3031,5.17,0.35,0.17,0.99,99.65,93.85
3032,5.42,0.34,0.17,1.32,126.65,92.7
3033,5.38,0.35,0.17,1.69,140.25,92.35
3034,5.09,0.35,0.17,1.56,139.95,93.1
3035,4.93,0.35,0.17,1.14,120.85,93.75
3036,5.04,0.35,0.17,0.99,124.15,93.2
3037,5.14,0.34,0.17,1.16,136.3,92.65
3038,5.07,0.34,0.17,1.1,126.8,92.75
3039,5.05,0.34,0.17,0.96,132.55,92.5
3040,4.89,0.34,0.17,1.05,98.01,93
3041,4.79,0.34,0.17,1.07,63.71,93.65
3042,4.87,0.34,0.17,1.11,100.8,93.25
3043,4.8,0.34,0.17,1.12,133.3,93.25
3044,4.44,0.34,0.17,1.05,140.75,94.4
3045,4.31,0.34,0.17,1.12,125.6,94.75
3046,4.43,0.34,0.17,1.24,109.85,94.2
3047,4.43,0.34,0.17,1.04,117.2,94.15
3048,4.38,0.34,0.17,0.91,117.25,94.25
3049,4.24,0.34,0.17,0.78,97.95,94.5
3050,4.1,0.34,0.17,0.76,104.65,94.65
3051,3.97,0.34,0.17,0.75,134.25,94.8
3052,3.86,0.34,0.17,0.78,128.65,94.9
3053,3.75,0.34,0.17,0.99,89.15,94.95
3054,3.65,0.34,0.17,1.16,84.1,95.2
3055,3.72,0.34,0.17,1.26,109.05,94.65
3056,3.74,0.62,0.37,1.28,92.45,94.25
3057,3.64,2,1.63,1.05,102.19,94.65
3058,3.52,5.32,4.79,0.83,137.2,94.85
3059,3.45,10.3,9.62,0.89,114,94.9
3060,3.51,15.78,14.88,1.03,89.95,94.8
3061,3.7,20.39,19.32,1.17,97.75,94.4
3062,3.91,26.77,25.35,1.23,127.6,93.65
3063,3.91,42.16,37.27,1.42,149.7,93.65
3064,4.03,61.2,49.08,1.34,141.15,93.45
3065,4.52,76.22,55.48,1.06,137.2,91.5
3066,4.74,83.65,59.13,1.14,139.85,91.2
3067,4.74,86.35,63.43,1.05,83.08,91.7
3068,5.04,110.4,74.04,0.94,85.77,90.25
3069,5.65,154.8,87.75,1.08,146.1,88.65
3070,6.52,185.5,97.8,1.1,159.4,86.9
3071,7.58,211.6,108.05,0.8,143.15,83.35
3072,8.62,241.4,122.45,0.48,158.9,79.92
3073,9.33,262.55,129,0.66,208.4,76.89
3074,9.6,263.55,121.15,0.93,179,75.78
3075,9.62,266.9,117.25,1.03,178.15,76.18
3076,9.96,319.4,126.95,0.91,243.25,73.6
3077,10.71,327.4,128.5,0.6,238.45,70.37
3078,11.08,328.55,126.7,0.76,213.4,67.84
3079,11.33,399.6,135.5,0.82,198.65,65.56
3080,12,432.85,142.05,0.68,229.85,64.6
3081,12.51,445.95,149.25,0.97,250.55,62.27
3082,12.64,503.3,169.95,1.74,215.5,59.2
3083,12.81,529.5,182.7,2.12,247.8,56.97
3084,12.94,518.5,174.45,2.28,262.8,54.27
3085,13.05,530.4,164.85,2.62,245.55,51.71
3086,13.15,560.1,159.15,3.08,241,51.8
3087,13.44,561.2,156.05,2.91,248.15,49.92
3088,13.92,554.95,149.15,2.38,250.8,47.42
3089,14.18,571.4,142.5,2.74,249.7,46.69
3090,14.23,574.05,139.9,2.95,237.25,45.38
3091,14.41,579.7,136.1,3.01,235.75,43.37
3092,14.68,613.8,138.45,3.13,221.75,38.83
3093,14.89,650.5,151.9,3.08,174.85,34.8
3094,15.06,644.9,165.25,3.42,233,34.02
3095,15.05,598.15,174.3,3.38,253.8,34.28
3096,14.92,542.55,194.15,3.61,225.15,32.69
3097,14.84,516.75,230.3,4.13,233.2,31.43
3098,14.81,526.35,253.8,4.5,237.55,31.94
3099,14.74,492.1,239.25,4.29,230.8,34.33
3100,14.85,466.9,200,3.49,211.9,38.86
3101,15.07,529.85,170.05,3.35,246.35,41.92
3102,15.28,594.65,162.05,3.46,246,41.88
3103,15.52,598.4,153.75,3.16,209.5,41.54
3104,15.68,589.75,135.75,2.99,218.1,41.77
3105,15.64,596.65,125.2,3.31,256.8,43.5
3106,15.57,580.5,130.9,3.91,293.75,45.13
3107,15.65,568.9,136.65,3.8,271.05,45.13
3108,16.02,567.85,137.1,2.89,245.3,44.91
3109,16.34,561.95,143.6,2.88,281.95,46.01
3110,16.22,544.4,157.9,3.61,278.7,48.48
3111,16.22,496.35,170.85,3.62,234.2,49.96
3112,16.35,486.6,174.75,3.27,208.85,49.67
3113,16.32,501.05,173.75,3.67,227.9,48.93
3114,16.12,483.55,174.2,4.4,258.3,49.1
3115,16.05,468.6,165.4,4.41,236.75,49.35
3116,16.19,460.55,149.15,4.06,182.55,48.61
3117,16.2,455.35,138.1,3.8,209.25,49.23
3118,15.96,435.5,135.5,4.08,277.05,49.97
3119,15.71,410.25,136.15,4.98,274.45,50.21
3120,15.75,392.3,133.7,4.42,207.95,50.85
3121,15.72,373.3,131.65,3.89,213.7,50.65
3122,15.63,347.45,127.9,3.94,248.1,51
3123,15.54,320.75,123,3.97,201.55,51.87
3124,15.47,295.95,118.95,3.67,209.55,51.86
3125,15.46,269.1,116.2,3.42,245.8,52.21
3126,15.37,245.3,113.5,3.41,260.85,52.98
3127,15.16,222.95,107.15,3.22,247.85,53.06
3128,14.81,195.15,97.95,3.48,218,53.57
3129,14.57,166.55,89.5,3.23,210.35,54.57
3130,14.41,142.7,82.37,2.9,214.15,54.65
3131,14.21,123.2,75.58,2.79,111.11,55.41
3132,14.01,102.7,67.54,2.53,124.31,55.91
3133,13.81,81.52,58.35,2.27,236.7,55.69
3134,13.58,62.46,49.01,2.35,237.25,56.54
3135,13.32,47.33,40.12,2.49,236.65,58.28
3136,13.02,34.91,31.25,2.24,233.95,59.83
3137,12.75,23.86,22.16,2.05,232.8,60.39
3138,12.49,14.68,13.91,2.22,234,60.39
3139,12.19,7.81,7.33,2.15,221.75,60.73
3140,11.77,3.27,2.9,2.01,219.35,62.2
3141,11.37,1.05,0.74,1.91,240.95,63.77
3142,11.07,0.49,0.2,1.74,219.3,64.61
3143,10.8,0.47,0.17,2,238.95,65.42
3144,10.56,0.46,0.17,2.01,248.15,66.98
3145,10.22,0.44,0.17,1.45,194.1,68.68
3146,9.94,0.42,0.17,1.22,188.45,69.28
3147,9.58,0.41,0.17,1.75,202.3,70
3148,9.25,0.41,0.17,2.11,192.95,71.34
3149,9.15,0.4,0.17,2.17,189.7,71.79
3150,8.97,0.38,0.17,2.21,191.6,72.22
3151,8.61,0.38,0.17,2.25,188.1,72.06
3152,8.34,0.38,0.17,2.22,195.8,71.21
3153,8.19,0.37,0.17,1.41,108.95,71.75
3154,7.88,0.36,0.17,0.81,25.74,72.55
3155,7.8,0.36,0.17,0.91,79.19,71.56
3156,8.01,0.36,0.17,1.13,137.9,70.62
3157,7.88,0.36,0.17,1.41,175.9,71.57
3158,7.46,0.36,0.17,1.48,180.6,73.65
3159,7.08,0.36,0.17,1.41,152.25,75.34
3160,6.79,0.36,0.17,1.14,107.76,76.24
3161,6.51,0.35,0.17,1,98.8,77.21
3162,6.46,0.35,0.17,1.05,121.55,77.16
3163,6.61,0.34,0.17,1.2,124,75.94
3164,6.62,0.34,0.17,1.67,138.15,75.96
3165,6.52,0.34,0.17,1.61,115.2,76.88
3166,6.24,0.35,0.17,1.15,69.42,77.96
3167,6,0.35,0.17,1.02,91.67,78.1
3168,5.99,0.34,0.17,1.07,119.35,77.79
3169,5.84,0.34,0.17,1.12,95.42,78.43
3170,5.63,0.34,0.17,1.22,104.56,78.46
3171,5.67,0.34,0.17,1.52,131.4,77.96
3172,5.7,0.34,0.17,1.72,139.3,77.48
3173,5.6,0.34,0.17,1.84,145.8,77.4
3174,5.56,0.34,0.17,1.95,141.8,77.39
3175,5.64,0.34,0.17,1.89,139.45,76.51
3176,5.63,0.34,0.17,1.84,140.15,76.21
3177,5.51,0.34,0.17,1.85,142.35,76.36
3178,5.46,0.34,0.17,1.8,143.15,75.96
3179,5.43,0.34,0.17,1.74,144.95,76.72
3180,5.34,0.34,0.17,1.77,147.15,77.12
3181,5.19,0.34,0.17,1.84,150.7,76.99
3182,5.03,0.34,0.17,1.89,146.5,77.99
3183,4.88,0.34,0.17,1.88,141.95,78.44
3184,4.73,0.34,0.17,1.81,141.6,79.72
3185,4.57,0.34,0.17,1.83,142.75,80.8
3186,4.49,0.34,0.17,1.88,146.3,80.95
3187,4.55,0.34,0.17,2,152.25,80.69
3188,4.76,0.34,0.17,2.25,160.25,79.84
3189,4.91,0.34,0.17,2.19,156.3,79.95
3190,4.7,0.34,0.17,1.88,144.55,81.5
3191,4.41,0.34,0.17,2.01,138.25,82.55
3192,4.47,0.34,0.17,2.19,137.7,82.45
3193,4.54,0.34,0.17,2.01,134.6,82.35
3194,4.53,0.34,0.17,2.07,145.2,82.4
3195,4.74,0.34,0.17,2.33,147.8,81.85
3196,4.94,0.34,0.17,2.22,141.35,81.1
3197,5.04,0.35,0.17,1.97,140.2,81.05
3198,5.19,0.35,0.17,1.77,121.45,80.44
3199,5.36,0.36,0.18,1.58,102.35,79.67
3200,5.32,0.87,0.6,1.58,109.35,80.22
3201,5.07,2.81,2.38,1.41,129.45,81.95
3202,4.92,6.78,6.21,1.37,131.7,82.7
3203,4.92,12.85,12.03,1.41,121.5,82.65
3204,4.99,21.22,19.47,1.2,145.35,82.3
3205,5.11,31.68,27.84,1.47,156.15,82.8
3206,5.3,43.92,36.4,2.05,157.2,83.35
3207,5.65,58.63,44.91,2.45,180.1,82.25
3208,5.98,76.22,53.4,3.03,177.5,80.8
3209,6.29,96.55,61.69,3.64,166.8,79.53
3210,6.61,118.3,69.34,3.81,158.75,78.71
3211,6.9,141.6,76.19,4.05,169.3,78.63
3212,7.17,164.95,83.22,4.39,173.95,78.65
3213,7.43,185.3,90.95,4.56,170.75,78.6
3214,7.69,203.95,98.5,4.51,181.85,77.65
3215,7.98,226.1,104.75,3.98,183.95,76.3
3216,8.31,256.5,108.9,3.71,176.95,75.71
3217,8.58,290.95,107.85,4.32,168.8,75.26
3218,8.75,321.95,105.9,4.97,178.4,74.88
3219,8.94,347.8,107,4.83,181.35,73.75
3220,9.27,373.7,106.45,4.45,177.75,71.82
3221,9.89,396.5,109.05,4.06,191.05,69.33
3222,10.34,417.4,116.65,4.07,178.55,67.46
3223,10.38,439,129.2,4.37,169.95,66.74
3224,10.5,465.2,138.8,4.02,194.05,65.54
3225,11.06,479.45,140,3.4,194.55,62.41
3226,11.88,500.4,148.3,2.48,187.8,58.29
3227,12.26,488.15,159.85,2.28,179.6,57.67
3228,12.16,419.55,173.55,3.01,187.05,58.9
3229,12.35,377.2,188.05,2.71,191.85,57.21
3230,12.9,413.1,203.5,2.55,188.4,53.34
3231,13.34,481.9,227.45,3.07,183.05,51.27
3232,13.64,488.2,249.3,3.04,192.05,50.38
3233,14.08,465.1,257.3,3.2,114.89,48.12
3234,14.71,519.6,235.25,3.37,81.24,46.72
3235,14.79,596.2,197,3.96,192.05,47.22
3236,14.67,602.15,194.8,4.51,211.4,47.37
3237,14.91,568.85,237.4,4.66,203.7,46.53
3238,15.18,511.45,264.7,3.88,211.4,45.39
3239,15.72,553.2,258.3,2.79,203.9,41.93
3240,15.82,558.25,247.45,3.68,218.55,41.28
3241,15.31,455.05,262.45,4.62,224.75,44.42
3242,14.78,351.9,267.3,4.82,219.75,47.16
3243,14.31,338.2,290.6,4.82,228.4,48.96
3244,14.05,368.05,318,4.77,221.25,50.39
3245,13.98,364.1,316.2,4.78,202.75,51.62
3246,14.07,383.05,312.8,5.52,214.5,51.78
3247,14.15,305.5,262.95,5.32,214.1,52.31
3248,14.13,235.75,230.35,4.58,191.35,51.69
3249,14.17,237.25,232.9,4.83,209.4,51.89
3250,14.28,252.95,246.95,5.19,195.3,53.13
3251,14.36,289.45,280.7,5.83,169.6,53.93
3252,14.5,276.8,267.1,6.2,216.75,51.58
3253,14.72,224.25,214.2,6.49,220.25,48.14
3254,14.84,197.05,186.6,6.12,166.9,45.74
3255,14.81,214.25,198.25,5.53,174.75,44.35
3256,14.82,246.4,230.25,6.05,201,44.4
3257,15.01,331.55,267.9,6.82,209.9,44.14
3258,15.43,449.45,268.65,6.85,200.55,41.7
3259,15.79,443.15,228.1,6.24,196.45,39.39
3260,15.99,420.45,225.6,5.72,214.95,39.63
3261,15.93,342.2,216.65,5.41,222.95,40.85
3262,15.81,368.85,226.35,5.39,188.7,41.64
3263,15.91,466.85,233.5,6.27,169.85,40.76
3264,15.85,424.65,190.5,6.7,193.15,39.99
3265,15.72,396.2,167.4,6.3,191.3,39.65
3266,15.6,324.45,162.85,6.42,199.15,40.06
3267,15.49,243.65,172.65,6.09,207,40.61
3268,15.41,179.15,156.4,5.25,205.5,42.16
3269,15.18,135.7,130.5,5.28,209.55,43.44
3270,14.85,118.15,116.5,5.58,203.3,43.62
3271,14.62,105.6,104.2,4.83,200.55,42.98
3272,14.51,95.15,89.63,4.44,197.85,41.71
3273,14.48,98.95,86.43,4.95,186.75,41.48
3274,14.49,107.7,97.35,4.84,191.3,43.12
3275,14.39,82.72,79.27,4.5,192.1,45.88
3276,14.24,58.43,57.06,3.9,189.4,48.65
3277,14.12,56.39,55.21,3.44,191.1,51.28
3278,14.02,52.11,50.91,3.79,183.05,54.13
3279,13.82,39.92,38.81,4.58,188.1,56.3
3280,13.49,28.05,27.19,4.94,199.75,57.51
3281,13.24,19.52,18.71,4.47,221.8,58.25
3282,12.98,12.83,12.13,5,224.8,59.31
3283,12.55,6.59,6.12,5.85,197.75,61.59
3284,12.05,2.58,2.24,5.54,209.8,64.45
3285,11.61,0.8,0.48,5.01,223.65,67.29
3286,11.29,0.47,0.17,4.37,215.95,69.28
3287,11.01,0.47,0.17,4.54,234.1,71.52
3288,10.66,0.47,0.17,5.93,236.65,74.44
3289,10.29,0.46,0.17,6.57,209.45,76.69
3290,10.05,0.45,0.17,6.13,193.4,77.99
3291,9.83,0.45,0.17,5.58,200.95,79.57
3292,9.53,0.45,0.17,5.95,212.1,82.05
3293,9.21,0.43,0.17,6.17,199.15,84.5
3294,8.98,0.41,0.17,5.6,200.25,86.6
3295,8.76,0.39,0.17,5.72,204.2,88.9
3296,8.56,0.39,0.17,5.28,191.15,90.55
3297,8.51,0.38,0.17,5.02,203.65,90.55
3298,8.56,0.38,0.17,5.11,217.6,90.2
3299,8.62,0.38,0.17,5.42,207.6,89.7
3300,8.64,0.38,0.17,5.57,191.3,89.3
3301,8.59,0.38,0.17,5.45,209,89.5
3302,8.53,0.38,0.17,5.45,220.95,89.85
3303,8.48,0.38,0.17,4.79,206.7,89.75
3304,8.45,0.38,0.17,4.38,201.8,88.85
3305,8.45,0.36,0.17,4.21,203,87.05
3306,8.49,0.36,0.17,4.62,206,85.4
3307,8.52,0.36,0.17,5.29,205.3,84.65
3308,8.52,0.36,0.17,4.6,204.7,84.3
3309,8.55,0.36,0.17,4.17,197.7,83.8
3310,8.6,0.36,0.17,4.68,211.3,83.2
3311,8.62,0.36,0.17,4.94,217.1,83.45
3312,8.62,0.36,0.17,5.65,190.65,84.2
3313,8.59,0.37,0.17,5.9,214.05,84.8
3314,8.57,0.37,0.17,5.9,220.7,85.1
3315,8.56,0.37,0.17,5.53,225.75,85.35
3316,8.53,0.36,0.17,4.56,219.85,85.95
3317,8.48,0.36,0.17,4.67,192.6,86.55
3318,8.45,0.36,0.17,5,168.85,86.65
3319,8.47,0.36,0.17,4.44,194.25,86.6
3320,8.5,0.37,0.17,3.86,246.25,86.55
3321,8.58,0.38,0.17,4.08,208.5,86.35
3322,8.59,0.38,0.17,4.86,171.75,87.75
3323,8.47,0.36,0.17,5.36,191.5,89.2
3324,8.41,0.36,0.17,5.07,217.05,88.9
3325,8.49,0.38,0.17,4.72,215.3,88.7
3326,8.54,0.37,0.17,4.56,228.3,88.85
3327,8.53,0.37,0.17,4.32,228.8,89.35
3328,8.41,0.37,0.17,3.76,239.9,90.6
3329,8.24,0.37,0.17,3.06,219.9,91.75
3330,7.99,0.37,0.17,2.95,221.6,92.6
3331,7.42,0.36,0.17,3.79,280.3,93.05
3332,6.48,0.35,0.17,5.24,296.05,93.05
3333,5.68,0.35,0.17,5.76,306.9,93.9
3334,5.12,0.34,0.17,6.45,300.3,93.1
3335,4.44,0.34,0.17,7.56,304.95,91.1
3336,3.91,0.34,0.17,6.9,296.6,92.35
3337,3.62,0.34,0.17,5.73,267.55,93.75
3338,3.4,0.34,0.17,5.79,273.95,93.45
3339,3.23,0.34,0.17,5.92,273.6,93.5
3340,3.11,0.34,0.17,5.66,264,93.4
3341,2.96,0.34,0.17,5.24,269.15,93.7
3342,2.81,0.34,0.17,4.92,279.3,94.2
3343,2.68,0.34,0.17,5,284.15,94.5
3344,2.57,0.34,0.17,4.76,308.95,94.65
3345,2.47,0.42,0.24,4.64,307.55,94.15
3346,2.43,0.85,0.52,4.58,292.45,93.5
3347,2.44,2.23,1.81,3.87,304.6,93.4
3348,2.45,5.26,4.84,3.41,298.7,93.3
3349,2.48,9.92,9.33,2.85,269.75,93.15
3350,2.55,14.37,13.68,2.58,273,92.65
3351,2.63,21.41,20.56,2.59,277.65,92.15
3352,2.64,31.25,29.75,2.02,285.75,92.25
3353,2.67,42.96,39.5,2.16,306.4,92.05
3354,2.8,82.33,54.21,2.25,308.2,91.65
3355,3.05,143.9,66.68,2.05,310.4,90.95
3356,3.44,158.4,71.04,2.37,282.3,89.45
3357,3.66,138.5,75.61,2.97,270.8,88.25
3358,3.89,161.4,96.21,3.51,276.65,83.57
3359,4.32,225.5,113.25,4.13,290.5,78.32
3360,4.71,273.9,133.55,4.24,309.75,77.29
3361,5,321.15,136.35,4.03,294.7,76.74
3362,5.19,342.8,124.05,4.66,274.85,75.36
3363,5.42,338.45,118.85,5.54,280.15,72.19
3364,5.68,375.9,112.4,6.37,274.85,68.31
3365,5.94,437.85,104.55,6.8,265.3,64.84
3366,6.16,460.55,93.45,6.01,276.05,63.37
3367,6.21,424.85,111.6,6.06,277,63.54
3368,6.21,468.95,133.3,6.59,274.3,63.66
3369,6.12,529.5,99.88,6.61,267.1,66.42
3370,5.84,526.95,59.46,6.59,271.2,70.09
3371,5.86,524.3,100.48,6.02,279,69.49
3372,5.56,308.1,121.25,5.72,270.55,76.16
3373,3.92,73.29,71.25,5.42,296.3,87.25
3374,2.2,43.01,41.37,4.13,310.95,92.45
3375,1.98,146.18,108.07,2.43,285.05,94.55
3376,2.95,299.45,198.5,1.99,288.25,91.1
3377,4.24,410.55,154.9,3.12,289.65,84.65
3378,5.16,390.85,108.9,4.38,267.8,82.2
3379,4.88,302.65,123.9,5.26,268.15,84.65
3380,5.03,398.3,161.75,5.52,274.75,78.83
3381,5.81,470.05,166.25,5.88,258.35,73.39
3382,6,509.9,145.05,6,260.6,74.3
3383,5.88,443.35,203.85,5.46,268.1,76.96
3384,5.54,463.75,206.7,5.77,252.6,75.38
3385,5.94,589.15,141.3,5.12,208.95,71.65
3386,6.57,403.6,167.4,4.77,213,72.37
3387,6.22,250,190.55,5.58,269.9,74.04
3388,5.88,276.55,151.65,5.28,295.35,72.39
3389,6.41,310.8,137.35,5.55,287.35,64.38
3390,6.84,347.6,185.65,5.8,258.85,63.1
3391,7.14,377.45,252.3,6.03,257.55,63.1
3392,6.8,307.25,238.95,6.68,282.55,68.99
3393,6.1,408.8,167.75,5.77,158.47,74.19
3394,6.47,555.1,133.95,5.05,149.37,67.85
3395,7.35,601.35,186.55,5.7,283.4,61.07
3396,7.84,641.1,222.3,6.57,283.9,58.22
3397,7.94,646.1,183.05,6.92,272.55,58.5
3398,7.97,660.65,125.1,7.05,267.4,58.01
3399,7.91,614.3,87.83,7.29,271.45,57.58
3400,7.89,589.25,81.18,6.4,273.45,56.78
3401,7.9,574.9,117.15,5.84,220.05,59.6
3402,7.95,555.7,179,5.57,221.85,62.87
3403,7.92,549.55,155.55,5.04,248.05,62.51
3404,7.99,532.35,162.65,4.93,244.35,61.79
3405,8.13,547.4,203.25,4.78,280.25,60.52
3406,8.12,559.45,165.85,5.46,265.15,59.2
3407,7.93,475.15,139.15,6.23,230.65,60.07
3408,7.95,455.75,135.15,5.98,262.4,59.99
3409,8.05,455.2,110.3,6.11,293.6,59.4
3410,7.91,396,84,6.42,263.3,61.88
3411,7.64,357.9,104.8,5.35,221.15,67.63
3412,6.97,331.45,96.78,4.2,227.2,73.23
3413,6.68,306.25,62.91,3.96,257.85,73.96
3414,7,286.55,62.34,4.58,258.1,71.45
3415,7.29,252.65,81.41,4.09,232.25,70.34
3416,7.38,238.05,100.35,3.48,229,71.24
3417,7.03,210.55,94.16,3.92,233,73.47
3418,6.3,127.75,79.24,3.99,220.8,76.78
3419,5.78,111.7,89.78,3.64,185.8,77.69
3420,5.78,103.89,85.52,2.94,203.1,77.71
3421,5.91,82.54,73.48,3.23,242.85,81.06
3422,5.35,66.71,58.67,3.63,242.15,84.4
3423,4.77,39.86,36.96,3.21,230.1,84.7
3424,4.85,29.92,28.15,3.04,198.8,83.25
3425,5.04,20.76,19.18,3.03,174.35,81.75
3426,5.11,12.77,12,2.82,179.3,81.35
3427,5.07,6.75,6.26,2.5,205.8,81.55
3428,4.95,3.15,2.71,2.34,210.45,81.95
3429,4.83,1.19,0.87,2.39,172.35,82.05
3430,4.9,0.44,0.24,3.23,184.3,80.54
3431,5.08,0.34,0.17,3.89,215.35,79.73
3432,5.12,0.34,0.17,3.7,219.75,80.45
3433,5.08,0.34,0.17,3.37,214.9,80.75
3434,5.06,0.34,0.17,2.98,207.2,81.25
3435,5.02,0.34,0.17,2.7,244.1,81.9
3436,4.96,0.35,0.17,2.83,247.8,82.55
3437,4.84,0.34,0.17,3,220.2,83.5
3438,4.7,0.34,0.17,2.74,205.2,84.15
3439,4.58,0.34,0.17,2.74,211.9,84.45
3440,4.48,0.34,0.17,3.11,226.5,84.5
3441,4.4,0.34,0.17,3.35,212.85,84.5
3442,4.34,0.34,0.17,3.34,210.1,84.45
3443,4.32,0.34,0.17,3.22,226.1,84.25
3444,4.38,0.34,0.17,3.33,192.6,83.9
3445,4.43,0.34,0.17,3.43,178.7,83.35
3446,4.48,0.34,0.17,3.16,207.4,83.4
3447,4.5,0.34,0.17,3.23,196.05,83.2
3448,4.59,0.34,0.17,3.26,208.7,82.5
3449,4.74,0.34,0.17,3.26,238.9,81.55
3450,4.85,0.35,0.17,3.38,226.1,81.2
